Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,altura,SAND,SILT,CLAY,KA5,SOC,BD
Boosen,3505,1,463645,5805225,78.08732605,7809,57.57075119,73.62506548,21.16852353,5.206410994,SL2,0.68361193,1.400477475
Boosen,3506,1,463655,5805225,76.51342773,7651,57.70314026,76.66342156,18.91863358,4.417944859,SU2,0.676766694,1.40453603
Boosen,3507,1,463665,5805225,72.76335144,7276,57.82366562,80.30697863,16.31213737,3.380883993,SU2,0.660675388,1.410621891
Boosen,3508,1,463675,5805225,69.36693573,6937,57.96233368,80.22985276,16.24508369,3.525063551,SU2,0.650222619,1.412034563
Boosen,3509,1,463685,5805225,65.94993591,6595,58.07304382,78.4358094,17.5430893,4.021101301,SU2,0.703650628,1.402315381
Boosen,3510,1,463695,5805225,66.0506134,6605,58.10028839,80.79642905,15.42023747,3.783333485,SU2,0.70492187,1.40430194
Boosen,3511,1,463705,5805225,62.34423065,6234,58.01703262,81.58409158,14.90505076,3.51085766,SU2,0.683602169,1.408268506
Boosen,3512,1,463715,5805225,58.56845093,5857,57.86943436,81.8075572,14.58477361,3.607669191,SU2,0.692214829,1.40714164
Boosen,3513,1,463725,5805225,55.6918335,5569,57.67897034,81.85645433,13.66876453,4.474781132,SU2,0.690216082,1.407031077
Boosen,3514,1,463735,5805225,55.57543564,5558,57.36851501,81.70955757,12.82176923,5.468673201,SL2,0.694672936,1.405733197
Boosen,3515,1,463745,5805225,55.60295105,5560,57.01210022,82.59223951,12.35856126,5.049199232,SL2,0.740049264,1.400065519
Boosen,3516,1,463755,5805225,57.45514679,5746,56.67247009,83.16448659,13.26247909,3.573034325,SU2,0.706721568,1.406203177
Boosen,3517,1,463765,5805225,56.36450577,5636,56.40542603,87.26617443,9.160117616,3.573707959,SS,0.697786539,1.411080186
Boosen,3518,1,463775,5805225,58.9608078,5896,56.24526978,87.16498317,9.053457388,3.781559439,SS,0.729499357,1.406232636
Boosen,3519,1,463785,5805225,54.34887314,5435,56.18743515,82.61087189,13.50666831,3.8824598,SU2,0.688979436,1.408174739
Boosen,3520,1,463795,5805225,53.70726013,5371,56.16567612,81.59848666,14.39625586,4.005257483,SU2,0.685050367,1.407811812
Boosen,3521,1,463805,5805225,51.84212112,5184,56.15328598,85.60490414,9.432569822,4.962526035,ST2,0.668616171,1.413229296
Boosen,3522,1,463815,5805225,46.56332779,4656,56.096241,86.49828321,10.18622386,3.315492927,SU2,0.72613853,1.40638558
Boosen,3523,1,463825,5805225,45.41060257,4541,56.00769424,88.10512113,8.668022746,3.226856123,SS,0.705961132,1.410785617
Boosen,3524,1,463835,5805225,41.73074722,4173,55.95654678,88.04043708,8.855653623,3.103909297,SS,0.705945903,1.410795154
Boosen,3525,1,463845,5805225,47.76330948,4776,55.84156418,86.21888403,10.36037581,3.420740158,SU2,0.725806467,1.406137092
Boosen,3526,1,463855,5805225,49.71855164,4972,55.70038605,85.76859581,10.77172663,3.459677558,SU2,0.735817377,1.404263006
Boosen,3527,1,463865,5805225,56.73023605,5673,55.59399796,82.08111806,14.1870148,3.731867137,SU2,0.733430049,1.40126767
Boosen,3528,1,463875,5805225,53.77697372,5378,55.61524582,81.35679999,15.0295841,3.613615902,SU2,0.714010672,1.403541757
Boosen,3529,1,463885,5805225,47.14788055,4715,55.83164978,82.42457726,13.58210743,3.993315315,SU2,0.722552037,1.40302157
Boosen,3530,1,463895,5805225,44.14547729,4415,56.15362167,86.65885245,9.608763958,3.732383594,SU2,0.735809791,1.404896654
Boosen,3531,1,463905,5805225,40.51049805,4051,56.47759247,86.72884083,10.02422688,3.246932288,SU2,0.791453791,1.397138518
Boosen,3532,1,463915,5805225,40.20963669,4021,56.72666931,86.62831746,10.17503221,3.196650334,SU2,0.815525291,1.393618179
Boosen,3533,1,463925,5805225,40.14910889,4015,56.96718597,87.3415259,9.413260931,3.245213171,SS,0.811295916,1.394819022
Boosen,3534,1,463935,5805225,39.70366287,3970,57.19720459,85.88432192,10.58813765,3.52754043,SU2,0.767284447,1.39975237
Boosen,3535,1,463945,5805225,40.49190521,4049,57.3613472,84.21019942,12.35797653,3.43182405,SU2,0.782092716,1.396205435
Boosen,3536,1,463955,5805225,38.6726532,3867,57.40410614,82.97708942,13.66692119,3.355989392,SU2,0.77818766,1.39573756
Boosen,3537,1,463965,5805225,45.09038925,4509,57.35895538,84.44412019,11.88648923,3.669390585,SU2,0.741944106,1.402110552
Boosen,3538,1,463975,5805225,45.00622559,4501,57.1479454,86.57184728,9.957226755,3.47092597,SU2,0.781573063,1.398311851
Boosen,3539,1,463985,5805225,38.8832016,3888,56.85511398,81.58969361,14.71500506,3.695301337,SU2,0.786276037,1.393189136
Boosen,3540,1,463995,5805225,41.08135223,4108,56.58056259,81.79343151,14.66069657,3.545871919,SU2,0.814495546,1.389385353
Boosen,3541,1,464005,5805225,39.8133812,3981,56.51375961,86.5641971,10.22281987,3.212983034,SU2,0.84821586,1.388887142
Boosen,3542,1,464015,5805225,35.76593018,3577,56.53682709,86.6075334,10.09019571,3.302270892,SU2,0.822571896,1.392536635
Boosen,3543,1,464025,5805225,38.29232407,3829,56.51240158,85.97803209,10.26256812,3.759399792,SU2,0.799685309,1.395036657
Boosen,3544,1,464035,5805225,38.56883621,3857,56.45555878,84.58402845,11.62950375,3.786467795,SU2,0.791827883,1.394942801
Boosen,3545,1,464045,5805225,43.53477097,4353,56.37903214,85.96181621,10.2981621,3.740021695,SU2,0.792772126,1.396027636
Boosen,3546,1,463435,5805215,73.32967377,7333,56.20523453,67.26263106,23.87510533,8.862263604,SL3,0.998247749,1.34822911
Boosen,3547,1,463445,5805215,79.05125427,7905,56.16432571,70.32733885,22.24779086,7.424870287,SL2,1.069082634,1.341980538
Boosen,3548,1,463455,5805215,75.21311188,7521,56.15050888,71.03884639,22.2634863,6.697667318,SL2,1.060787452,1.344096467
Boosen,3549,1,463465,5805215,74.650177,7465,56.15784454,70.91966801,22.44003396,6.640298024,SL2,1.040966056,1.346713044
Boosen,3550,1,463475,5805215,78.39772797,7840,56.13259125,71.10752916,22.32174107,6.57072977,SL2,1.086414759,1.340761289
Boosen,3551,1,463485,5805215,78.21115875,7821,56.06513214,70.11072595,23.25938311,6.629890944,SL2,0.912860648,1.363703659
Boosen,3552,1,463495,5805215,84.12584686,8413,56.01499939,69.13375355,23.94221853,6.924027925,SL2,0.879973441,1.367328753
Boosen,3553,1,463505,5805215,79.49403381,7949,55.9900856,70.96815756,22.0486352,6.983207236,SL2,0.900423878,1.366011207
Boosen,3554,1,463515,5805215,81.17292023,8117,56.00748062,71.93563589,21.5293835,6.534980612,SL2,0.878617646,1.370155102
Boosen,3555,1,463525,5805215,79.24613953,7925,56.03979111,72.16166559,21.24697232,6.591362093,SL2,0.877248634,1.370515716
Boosen,3556,1,463535,5805215,83.07928467,8308,56.04998398,71.39955191,21.77879146,6.821656636,SL2,0.879154688,1.369465525
Boosen,3557,1,463545,5805215,84.44848633,8445,56.09358597,71.99909665,21.3816309,6.619272444,SL2,0.895052195,1.367850031
Boosen,3558,1,463555,5805215,87.88286591,8788,56.19226456,70.77678341,23.03837785,6.184838744,SL2,0.893564726,1.367221867
Boosen,3559,1,463565,5805215,89.73334503,8973,56.30840683,71.42567217,23.70144584,4.87288199,SL2,0.836190032,1.376591854
Boosen,3560,1,463575,5805215,83.62934875,8363,56.42714691,72.3253485,22.33389785,5.34075365,SL2,0.806471489,1.381384721
Boosen,3561,1,463585,5805215,81.60459137,8160,56.56373978,75.09675014,19.39335401,5.509895844,SL2,0.761780717,1.390155511
Boosen,3562,1,463595,5805215,76.52267456,7652,56.70968246,74.49091719,19.91657299,5.592509817,SL2,0.741812952,1.392490221
Boosen,3563,1,463605,5805215,80.51428986,8051,56.85881424,71.86993415,22.98943408,5.140631772,SL2,0.768733431,1.386535149
Boosen,3564,1,463615,5805215,78.97497559,7897,56.97481537,72.21286314,23.23918389,4.547952971,SL2,0.777782646,1.385829688
Boosen,3565,1,463625,5805215,83.72318268,8372,57.07727432,74.72656126,20.78067415,4.492764593,SU2,0.740918824,1.393393168
Boosen,3566,1,463635,5805215,81.16186523,8116,57.19035339,71.89882867,23.61706777,4.484103562,SU2,0.729839571,1.392558408
Boosen,3567,1,463645,5805215,82.40393829,8240,57.32384491,72.77015468,22.03965394,5.190191384,SL2,0.723204962,1.393921126
Boosen,3568,1,463655,5805215,74.20888519,7421,57.44950485,76.69575424,18.76624983,4.537995928,SL2,0.700746775,1.400963993
Boosen,3569,1,463665,5805215,73.47182465,7347,57.55924606,80.55051743,15.69060477,3.758877809,SU2,0.700684301,1.404724155
Boosen,3570,1,463675,5805215,70.03855896,7004,57.67652893,76.36249797,19.94243751,3.69506452,SU2,0.720796625,1.398166503
Boosen,3571,1,463685,5805215,65.65533447,6566,57.70680237,78.33082208,17.87728735,3.791890578,SU2,0.695413282,1.403554904
Boosen,3572,1,463695,5805215,66.03358459,6603,57.65493011,80.88594272,15.35838973,3.755667547,SU2,0.73958998,1.399318211
Boosen,3573,1,463705,5805215,63.48609161,6349,57.510746,81.46757447,14.87143045,3.660995071,SU2,0.697844209,1.405989376
Boosen,3574,1,463715,5805215,56.49642944,5650,57.30861664,81.77733019,14.16481866,4.057851144,SU2,0.722963403,1.402365759
Boosen,3575,1,463725,5805215,54.71487045,5471,57.0719223,82.94935854,13.29169277,3.758948693,SU2,0.689089247,1.408516363
Boosen,3576,1,463735,5805215,56.49328232,5649,56.76629257,82.45288894,13.46373745,4.08337361,SU2,0.73588194,1.401051152
Boosen,3577,1,463745,5805215,56.77270508,5677,56.47598648,81.87830381,14.01665517,4.105041024,SU2,0.759281999,1.397134739
Boosen,3578,1,463755,5805215,61.70796967,6171,56.26153564,81.85428856,14.59918786,3.546523574,SU2,0.714105749,1.403994625
Boosen,3579,1,463765,5805215,57.96431351,5796,56.10293198,82.13541177,14.26985652,3.594731714,SU2,0.733686975,1.401348133
Boosen,3580,1,463775,5805215,62.24085617,6224,56.00017548,81.46165532,14.78985905,3.748485633,SU2,0.801714249,1.390827179
Boosen,3581,1,463785,5805215,57.75003433,5775,55.93005371,81.08418406,15.19363216,3.722183778,SU2,0.779529439,1.393710185
Boosen,3582,1,463795,5805215,53.00237274,5300,55.8429718,81.15680578,15.11632111,3.726873104,SU2,0.773442519,1.394650973
Boosen,3583,1,463805,5805215,53.61040115,5361,55.73458481,85.66573885,10.55826964,3.775991506,SU2,0.777625678,1.397937532
Boosen,3584,1,463815,5805215,51.57102966,5157,55.61348343,85.53703513,10.77339346,3.689571415,SU2,0.820489628,1.391704664
Boosen,3585,1,463825,5805215,50.61502838,5062,55.53290176,85.38676212,11.11907287,3.494165011,SU2,0.75728797,1.400787527
Boosen,3586,1,463835,5805215,49.28032303,4928,55.50661469,85.55489692,10.95992557,3.485177504,SU2,0.739739383,1.403492026
Boosen,3587,1,463845,5805215,50.0103035,5001,55.43334198,85.69768071,10.73625297,3.566066314,SU2,0.794216255,1.395680018
Boosen,3588,1,463855,5805215,52.60906982,5261,55.36822891,86.69585235,9.871513557,3.432634097,SU2,0.838980519,1.390202959
Boosen,3589,1,463865,5805215,58.26605988,5827,55.32988358,81.33221826,14.91577019,3.75201155,SU2,0.829398914,1.386745779
Boosen,3590,1,463875,5805215,51.62576675,5163,55.41839218,81.23050485,14.93227103,3.837224113,SU2,0.802781001,1.390427222
Boosen,3591,1,463885,5805215,48.33161163,4833,55.65926361,84.98744457,11.22060737,3.791948069,SU2,0.761616572,1.39965852
Boosen,3592,1,463895,5805215,44.5827179,4458,55.96658707,86.74409573,9.696195788,3.559708478,SU2,0.826482465,1.39196311
Boosen,3593,1,463905,5805215,39.29439545,3929,56.29299545,85.6002533,10.52295227,3.876794435,SU2,0.871935192,1.384342736
Boosen,3594,1,463915,5805215,40.07248688,4007,56.54264832,86.55657639,10.30102607,3.142397544,SU2,0.88039398,1.384357422
Boosen,3595,1,463925,5805215,41.31483459,4131,56.78721619,88.61784021,8.172806592,3.209353202,SS,0.807296026,1.396520273
Boosen,3596,1,463935,5805215,41.74029541,4174,57.04156113,87.15309928,9.682683536,3.164217189,SU2,0.821519344,1.393232462
Boosen,3597,1,463945,5805215,41.89920807,4190,57.22809982,84.75042072,11.57486968,3.674709594,SU2,0.781554973,1.396626957
Boosen,3598,1,463955,5805215,39.47677994,3948,57.33793259,83.34152993,12.91899808,3.739471991,SU2,0.769437593,1.397122093
Boosen,3599,1,463965,5805215,44.47239685,4447,57.34906387,86.2080436,10.0593646,3.732591797,SU2,0.779635731,1.398140549
Boosen,3600,1,463975,5805215,42.33204269,4233,57.18967056,87.50625831,9.659372508,2.834369178,SU2,0.792379995,1.397893461
Boosen,3601,1,463985,5805215,44.64902115,4465,56.92147446,87.45892251,9.385252135,3.155825359,SS,0.782331676,1.39913562
Boosen,3602,1,463995,5805215,39.8155365,3982,56.75310516,87.08267046,9.820851404,3.096478134,SU2,0.827047203,1.392415725
Boosen,3603,1,464005,5805215,36.54094696,3654,56.77661133,86.03847363,10.3786292,3.582897168,SU2,0.809180837,1.393816136
Boosen,3604,1,464015,5805215,34.61232376,3461,56.83987808,86.13019485,10.47258332,3.397221831,SU2,0.775871457,1.398790234
Boosen,3605,1,464025,5805215,38.14833832,3815,56.92391205,84.5106806,11.73272816,3.756591247,SU2,0.787756031,1.39548147
Boosen,3606,1,464035,5805215,41.22801208,4123,57.02686691,80.96222062,13.97502507,5.062754309,SL2,0.802066366,1.389664015
Boosen,3607,1,464045,5805215,44.50282669,4450,57.08920288,83.55424881,11.94580823,4.499942954,SU2,0.735507252,1.401847475
Boosen,3608,1,463435,5805205,77.43701172,7744,55.8980484,68.60852554,22.67077103,8.720703435,SL3,1.011653004,1.34763246
Boosen,3609,1,463445,5805205,82.40597534,8241,55.88862228,71.06397755,22.15979818,6.776224271,SL2,1.074419514,1.342234484
Boosen,3610,1,463455,5805205,76.41480255,7641,55.90275192,70.92308471,22.58228677,6.494628518,SL2,1.103842093,1.338298832
Boosen,3611,1,463465,5805205,81.85619354,8186,55.92094803,70.70072776,22.74208768,6.557184558,SL2,1.133344434,1.334130808
Boosen,3612,1,463475,5805205,77.33474731,7733,55.89722443,70.6095376,22.80273417,6.58772823,SL2,1.1128952,1.33676571
Boosen,3613,1,463485,5805205,80.69846344,8070,55.8514595,69.26063153,23.90308141,6.836287061,SL2,0.900404597,1.364606458
Boosen,3614,1,463495,5805205,81.2339859,8123,55.82862091,69.18696382,23.97523136,6.837804813,SL2,0.880761939,1.367308188
Boosen,3615,1,463505,5805205,80.29308319,8029,55.83013916,70.51709965,22.4534104,7.029489954,SL2,0.895810151,1.366244151
Boosen,3616,1,463515,5805205,83.07637024,8308,55.84514999,71.98417635,21.27163735,6.744186295,SL2,0.890049461,1.368476839
Boosen,3617,1,463525,5805205,80.38594055,8039,55.86146164,72.11153297,21.07932202,6.809145018,SL2,0.872796346,1.370989022
Boosen,3618,1,463535,5805205,84.28292084,8428,55.87508392,72.02734026,21.14236387,6.830295866,SL2,0.854067412,1.373559329
Boosen,3619,1,463545,5805205,85.49087524,8549,55.91947556,71.59744314,22.08116277,6.321394093,SL2,0.919547478,1.364218235
Boosen,3620,1,463555,5805205,89.08637238,8909,56.01463318,70.49582042,23.3454751,6.158704476,SL2,0.906157099,1.365221544
Boosen,3621,1,463565,5805205,92.28752899,9229,56.13399124,71.5065198,23.32626034,5.167219857,SL2,0.837044986,1.376388171
Boosen,3622,1,463575,5805205,84.32275391,8432,56.26712036,71.7941107,22.83872496,5.367164343,SL2,0.82209806,1.378669697
Boosen,3623,1,463585,5805205,81.44999695,8145,56.39496231,72.66947365,20.8799979,6.450528445,SL2,0.764128984,1.387220591
Boosen,3624,1,463595,5805205,78.75001526,7875,56.52596283,72.35607751,22.20894056,5.434981931,SL2,0.73494217,1.391719257
Boosen,3625,1,463605,5805205,79.17615509,7918,56.65674591,72.49279521,22.88657763,4.620627154,SL2,0.777482248,1.38607876
Boosen,3626,1,463615,5805205,82.7171936,8272,56.77184677,72.47749522,22.88703561,4.635469177,SL2,0.784296002,1.385073585
Boosen,3627,1,463625,5805205,83.09955597,8310,56.87731934,72.15606765,23.22064898,4.623283367,SL2,0.753694737,1.389233019
Boosen,3628,1,463635,5805205,80.94539642,8095,56.98509979,71.7235658,23.23724007,5.039194131,SL2,0.748836912,1.389349026
Boosen,3629,1,463645,5805205,83.458992,8346,57.12316895,72.60013103,22.15003909,5.249829887,SL2,0.747535542,1.390191125
Boosen,3630,1,463655,5805205,74.61399841,7461,57.24423599,76.82920935,19.47799962,3.692791037,SU2,0.732642327,1.39684056
Boosen,3631,1,463665,5805205,74.30728149,7431,57.35409546,79.9535474,16.25509835,3.791354257,SU2,0.723081779,1.40090173
Boosen,3632,1,463675,5805205,68.79044342,6879,57.42330933,75.52924241,19.82792587,4.642831724,SL2,0.708800658,1.398712579
Boosen,3633,1,463685,5805205,69.16269684,6916,57.38872528,76.94342808,19.25525786,3.801314059,SU2,0.737362921,1.396194624
Boosen,3634,1,463695,5805205,64.06511688,6407,57.26819611,80.82435715,15.27404832,3.901594532,SU2,0.727339365,1.400978344
Boosen,3635,1,463705,5805205,64.85760498,6486,57.06780624,81.30948292,15.01675772,3.673759364,SU2,0.724496776,1.40193326
Boosen,3636,1,463715,5805205,59.57081223,5957,56.84936142,81.52033012,14.7561632,3.723506674,SU2,0.778895589,1.394179974
Boosen,3637,1,463725,5805205,58.60393906,5860,56.57478333,81.62841788,14.45802606,3.913556066,SU2,0.7091493,1.404336329
Boosen,3638,1,463735,5805205,60.98649216,6099,56.29278183,81.96921911,14.29732361,3.733457284,SU2,0.707302218,1.404996693
Boosen,3639,1,463745,5805205,60.54640579,6055,56.10042953,80.83317599,15.45613449,3.710689521,SU2,0.735179242,1.399939129
Boosen,3640,1,463755,5805205,63.2421608,6324,55.99304581,80.27380977,16.11202068,3.614169552,SU2,0.718286397,1.401973787
Boosen,3641,1,463765,5805205,59.73675919,5974,55.93026352,80.94071809,15.33381299,3.725468927,SU2,0.7891347,1.392197518
Boosen,3642,1,463775,5805205,61.8814888,6188,55.8661499,81.17558989,15.03369469,3.790715415,SU2,0.784080652,1.393096934
Boosen,3643,1,463785,5805205,55.58223343,5558,55.77980423,80.71591989,15.51775473,3.766325383,SU2,0.800265975,1.390378377
Boosen,3644,1,463795,5805205,55.23598099,5524,55.6459198,80.42514482,15.7604403,3.814414879,SU2,0.776283651,1.393559213
Boosen,3645,1,463805,5805205,56.09695816,5610,55.44086075,82.10426939,14.37056353,3.525167076,SU2,0.795791597,1.392352729
Boosen,3646,1,463815,5805205,55.18805313,5519,55.29013062,84.65074489,10.8809742,4.468280912,SU2,0.877875772,1.382372745
Boosen,3647,1,463825,5805205,58.06430054,5806,55.2060585,81.69165152,14.50008244,3.808266041,SU2,0.814107223,1.389217098
Boosen,3648,1,463835,5805205,56.03700256,5604,55.19263077,81.4735465,14.66977678,3.856676723,SU2,0.815351508,1.388824295
Boosen,3649,1,463845,5805205,55.25255203,5525,55.19179153,84.11759087,12.07352576,3.808883366,SU2,0.819325197,1.390576672
Boosen,3650,1,463855,5805205,54.5715332,5457,55.23002243,85.1931572,11.02103637,3.785806437,SU2,0.830346214,1.389947026
Boosen,3651,1,463865,5805205,57.41109848,5741,55.27504349,81.59754447,14.45880277,3.943652759,SU2,0.884965051,1.378990772
Boosen,3652,1,463875,5805205,53.41407394,5341,55.40333557,81.60554922,14.69069578,3.703755007,SU2,0.825091913,1.387623662
Boosen,3653,1,463885,5805205,51.16256332,5116,55.61371994,83.10796184,13.08321985,3.808818306,SU2,0.821078706,1.389448637
Boosen,3654,1,463895,5805205,41.57138062,4157,55.88879013,84.21284775,12.00388783,3.783264414,SU2,0.834325602,1.38852871
Boosen,3655,1,463905,5805205,42.83188248,4283,56.14295578,84.4170539,11.71633871,3.86660739,SU2,0.874964949,1.382891747
Boosen,3656,1,463915,5805205,44.86602402,4487,56.37171936,85.81771353,10.65874787,3.523538599,SU2,0.914366129,1.378741527
Boosen,3657,1,463925,5805205,45.31126404,4531,56.597229,87.64525615,9.132324236,3.222419614,SS,0.785986951,1.398735506
Boosen,3658,1,463935,5805205,47.97941208,4798,56.84516144,87.45285725,9.142881041,3.404261712,SS,0.795155597,1.397153043
Boosen,3659,1,463945,5805205,40.92460632,4092,57.06433105,84.78847203,11.47678394,3.73474403,SU2,0.773398934,1.397808044
Boosen,3660,1,463955,5805205,39.45013428,3945,57.2449913,83.34789563,12.90753463,3.744569741,SU2,0.768173916,1.397308032
Boosen,3661,1,463965,5805205,43.96665192,4397,57.28982544,84.72188415,11.45725534,3.820860508,SU2,0.798517732,1.394081649
Boosen,3662,1,463975,5805205,39.640522,3964,57.13532639,85.84371852,10.39487034,3.761411145,SU2,0.804266153,1.394260462
Boosen,3663,1,463985,5805205,41.91090012,4191,56.90412521,86.72732709,10.19377504,3.078897873,SU2,0.799778638,1.396025558
Boosen,3664,1,463995,5805205,44.46861649,4447,56.80354309,86.62955122,9.780682732,3.589766049,SU2,0.83113545,1.391183357
Boosen,3665,1,464005,5805205,39.47022629,3947,56.85606384,83.1825876,13.1155086,3.701903801,SU2,0.795831201,1.393192496
Boosen,3666,1,464015,5805205,42.70589066,4271,56.93907547,82.93268744,13.33456457,3.732747995,SU2,0.79168058,1.393557246
Boosen,3667,1,464025,5805205,41.24208832,4124,57.12922668,80.91460899,14.02491593,5.060475083,SL2,0.834310818,1.385006087
Boosen,3668,1,464035,5805205,46.21611404,4622,57.37123489,73.27053133,20.96571904,5.763749629,SL2,0.812289732,1.381152442
Boosen,3669,1,463435,5805195,80.4544754,8045,55.62123489,70.98132377,21.18243783,7.836238404,SL3,1.091162921,1.339359253
Boosen,3670,1,463445,5805195,83.84114838,8384,55.63388824,71.39345755,21.83384284,6.772699607,SL2,1.111989168,1.337472431
Boosen,3671,1,463455,5805195,79.67585754,7968,55.66353607,71.1836364,21.57105306,7.245310544,SL2,1.125209278,1.335279433
Boosen,3672,1,463465,5805195,85.81565857,8582,55.69380951,70.19997482,23.16267194,6.63735324,SL2,1.059715405,1.343544087
Boosen,3673,1,463475,5805195,80.61122131,8061,55.68598557,69.40618929,23.68931503,6.904495674,SL2,1.026282879,1.347262827
Boosen,3674,1,463485,5805195,85.2561264,8526,55.64686203,69.06872567,23.92546996,7.005804371,SL2,0.874967078,1.367937272
Boosen,3675,1,463495,5805195,80.00667572,8001,55.64202118,68.96226794,23.72045326,7.317278793,SL2,0.876465623,1.367472165
Boosen,3676,1,463505,5805195,81.06451416,8106,55.67068863,71.45041783,21.86183458,6.687747592,SL2,0.903086563,1.366208668
Boosen,3677,1,463515,5805195,80.34734344,8035,55.68782043,72.00910289,21.07353105,6.917366067,SL2,0.906037345,1.366161166
Boosen,3678,1,463525,5805195,83.37376404,8337,55.69377899,72.00910289,21.18094395,6.809953168,SL2,0.898921245,1.367216135
Boosen,3679,1,463535,5805195,84.68643188,8469,55.70983887,72.03016556,21.3191457,6.65068874,SL2,0.913268986,1.365303123
Boosen,3680,1,463545,5805195,85.198349,8520,55.77165222,70.8179618,23.04186047,6.140177726,SL2,0.936436105,1.361276464
Boosen,3681,1,463555,5805195,87.13158417,8713,55.86273193,70.63571775,23.23778933,6.126492922,SL2,0.930660908,1.361930594
Boosen,3682,1,463565,5805195,90.69474792,9069,55.96987534,71.09261979,22.96749944,5.939880769,SL2,0.803533345,1.380426512
Boosen,3683,1,463575,5805195,85.96853638,8597,56.08613968,72.31156146,22.15143461,5.537003927,SL2,0.818564182,1.379537339
Boosen,3684,1,463585,5805195,84.55055237,8455,56.21075058,72.44657637,22.13491083,5.418512798,SL2,0.807475339,1.381305743
Boosen,3685,1,463595,5805195,78.15785217,7816,56.34060287,72.32211445,22.34453668,5.333348876,SL2,0.769694838,1.386689194
Boosen,3686,1,463605,5805195,78.21662903,7822,56.45972443,72.34839437,22.62813263,5.023473001,SL2,0.754072927,1.389138467
Boosen,3687,1,463615,5805195,83.01804352,8302,56.57106781,72.61379636,22.72080641,4.665397225,SL2,0.789676394,1.38440045
Boosen,3688,1,463625,5805195,82.23954773,8224,56.66775513,71.95972712,23.11847301,4.921799867,SL2,0.782133324,1.384788162
Boosen,3689,1,463635,5805195,83.83634949,8384,56.80317688,69.892992,24.20573672,5.901271272,SL2,0.801786043,1.379655462
Boosen,3690,1,463645,5805195,80.34111023,8034,56.95122147,72.51527576,22.4006753,5.084048945,SL2,0.797912427,1.382912543
Boosen,3691,1,463655,5805195,77.58607483,7759,57.06914139,77.40064808,18.58206015,4.017291775,SU2,0.792595726,1.388472778
Boosen,3692,1,463665,5805195,74.93814087,7494,57.15431213,78.74182933,17.46460135,3.793569316,SU2,0.723497241,1.399787153
Boosen,3693,1,463675,5805195,69.00719452,6901,57.18476486,78.58676726,17.70649885,3.706733887,SU2,0.697465188,1.403519007
Boosen,3694,1,463685,5805195,69.54180145,6954,57.10995865,78.19198047,18.06615828,3.741861253,SU2,0.719981882,1.399850947
Boosen,3695,1,463695,5805195,62.90074921,6290,56.95042419,81.31961347,14.93116031,3.749226216,SU2,0.72820933,1.401360047
Boosen,3696,1,463705,5805195,63.55469513,6355,56.74544525,81.47561019,14.77458139,3.749808421,SU2,0.707253708,1.404566578
Boosen,3697,1,463715,5805195,61.0573616,6106,56.52835464,81.27152648,14.93684303,3.791630487,SU2,0.699722817,1.40547507
Boosen,3698,1,463725,5805195,63.73690414,6374,56.26213837,81.76432947,14.49381524,3.741855286,SU2,0.722956603,1.402518641
Boosen,3699,1,463735,5805195,63.80473328,6380,56.0408783,81.72976596,14.54007579,3.730158253,SU2,0.726834495,1.401927239
Boosen,3700,1,463745,5805195,64.84266663,6484,55.92078018,80.21670599,15.91027714,3.87301687,SU2,0.800213158,1.389897209
Boosen,3701,1,463755,5805195,62.92145157,6292,55.89038467,78.39503966,17.82332194,3.781638401,SU2,0.818248852,1.385773684
Boosen,3702,1,463765,5805195,63.13085938,6313,55.90378952,80.43187398,16.1109144,3.45721162,SU2,0.822026379,1.387169878
Boosen,3703,1,463775,5805195,60.57023621,6057,55.87547684,79.59803978,15.2138697,5.188090522,SL2,0.824614473,1.385181497
Boosen,3704,1,463785,5805195,58.68547058,5869,55.77152634,81.27343555,14.84063225,3.885932205,SU2,0.858658754,1.382460111
Boosen,3705,1,463795,5805195,58.57992935,5858,55.60350418,81.59780348,14.57630926,3.825887257,SU2,0.869153627,1.381285669
Boosen,3706,1,463805,5805195,57.10739517,5711,55.36685944,81.58866033,14.641247,3.770092667,SU2,0.819117675,1.388429534
Boosen,3707,1,463815,5805195,58.99686813,5900,55.16967773,81.75311003,14.40056336,3.846326609,SU2,0.812495898,1.389481851
Boosen,3708,1,463825,5805195,61.44471359,6144,55.09160614,81.7252319,14.42164082,3.85312728,SU2,0.785844552,1.393287629
Boosen,3709,1,463835,5805195,60.83005142,6083,55.10808563,81.50201423,14.6507308,3.847254965,SU2,0.775902669,1.394532823
Boosen,3710,1,463845,5805195,54.7948494,5479,55.17906952,82.48275017,13.68994865,3.827301176,SU2,0.815256004,1.389729846
Boosen,3711,1,463855,5805195,52.63170624,5263,55.30348969,81.8651684,14.33981094,3.795020655,SU2,0.816752204,1.388995643
Boosen,3712,1,463865,5805195,54.25418472,5425,55.44313812,82.06187599,14.38927281,3.548851198,SU2,0.815405766,1.389486562
Boosen,3713,1,463875,5805195,54.42821884,5443,55.58648682,82.27174775,14.19788758,3.530364664,SU2,0.821304422,1.388833709
Boosen,3714,1,463885,5805195,51.15933228,5116,55.75182343,82.36739963,13.98000041,3.652599954,SU2,0.82218034,1.388728342
Boosen,3715,1,463895,5805195,47.38605499,4739,55.94515991,81.61054105,14.41500871,3.974450248,SU2,0.881553349,1.37946748
