Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,height,SAND,SILT,CLAY,Upper_depth,Lower_depth,Thickness,KA5,SOC,BD
Boosen,2308,2,463195,5804615,47.07205582,4707,71.05225372,75.26863521,15.94340653,8.787958264,30,60,30,SL3,0.190113333,1.477260161
Boosen,2308,3,463195,5804615,47.07205582,4707,71.05225372,72.75442362,15.8207431,11.42483328,60,90,30,SL3,0.086809884,1.491016536
Boosen,2308,4,463195,5804615,47.07205582,4707,71.05225372,72.75442362,15.8207431,11.42483328,90,200,110,SL3,0.086809884,1.491016536
Boosen,2309,1,463205,5804615,46.06684494,4607,71.1973114,76.66923751,15.28348216,8.047280327,0,30,30,SL3,0.694400491,1.400063222
Boosen,2309,2,463205,5804615,46.06684494,4607,71.1973114,76.57313818,14.74958473,8.677277087,30,60,30,SL3,0.224229359,1.472826338
Boosen,2309,3,463205,5804615,46.06684494,4607,71.1973114,74.10983749,14.97843697,10.91172554,60,90,30,SL3,0.119818161,1.486885617
Boosen,2309,4,463205,5804615,46.06684494,4607,71.1973114,74.10983749,14.97843697,10.91172554,90,200,110,SL3,0.119818161,1.486885617
Boosen,2310,1,463175,5804605,52.60417175,5260,69.4263382,72.96226457,19.67002706,7.367708371,0,30,30,SL2,0.985288696,1.355735296
Boosen,2310,2,463175,5804605,52.60417175,5260,69.4263382,71.8424705,20.59258394,7.564945558,30,60,30,SL3,0.208670107,1.471850755
Boosen,2310,3,463175,5804605,52.60417175,5260,69.4263382,70.10492626,19.3645749,10.53049884,60,90,30,SL3,0.058571401,1.493978474
Boosen,2310,4,463175,5804605,52.60417175,5260,69.4263382,70.10492626,19.3645749,10.53049884,90,200,110,SL3,0.058571401,1.493978474
Boosen,2311,1,463185,5804605,49.26030731,4926,69.78226471,70.81725904,21.16640985,8.016331119,0,30,30,SL3,0.774752336,1.383264439
Boosen,2311,2,463185,5804605,49.26030731,4926,69.78226471,69.25278255,21.60647776,9.140739688,30,60,30,SL3,0.473465502,1.426453899
Boosen,2311,3,463185,5804605,49.26030731,4926,69.78226471,66.350509,20.06685101,13.58263999,60,90,30,SL4,0.126256884,1.477683602
Boosen,2311,4,463185,5804605,49.26030731,4926,69.78226471,66.350509,20.06685101,13.58263999,90,200,110,SL4,0.126256884,1.477683602
Boosen,2312,1,463195,5804605,49.59342194,4959,70.0716095,75.58275516,15.93322058,8.484024263,0,30,30,SL3,0.720615599,1.395042635
Boosen,2312,2,463195,5804605,49.59342194,4959,70.0716095,75.35768482,15.62422217,9.018093011,30,60,30,SL3,0.234777072,1.469864559
Boosen,2312,3,463195,5804605,49.59342194,4959,70.0716095,72.7784068,15.21660192,12.00499128,60,90,30,SL4,0.135126001,1.482594112
Boosen,2312,4,463195,5804605,49.59342194,4959,70.0716095,72.7784068,15.21660192,12.00499128,90,200,110,SL4,0.135126001,1.482594112
Boosen,2313,1,463205,5804605,43.26657867,4327,70.27267456,80.85654187,11.38316576,7.760292374,0,30,30,SL3,0.69147213,1.404280581
Boosen,2313,2,463205,5804605,43.26657867,4327,70.27267456,80.86367431,10.77266157,8.363664112,30,60,30,SL3,0.194236797,1.481657552
Boosen,2313,3,463205,5804605,43.26657867,4327,70.27267456,80.18642903,8.714158702,11.09941227,60,90,30,ST2,0.154479467,1.486260422
Boosen,2313,4,463205,5804605,43.26657867,4327,70.27267456,80.18642903,8.714158702,11.09941227,90,200,110,ST2,0.154479467,1.486260422
Boosen,2314,1,463195,5804595,48.40942383,4841,68.99660492,76.69202567,16.20419938,7.103774948,0,30,30,SL2,0.959458807,1.362681666
Boosen,2314,2,463195,5804595,48.40942383,4841,68.99660492,76.53089093,16.14484627,7.324262802,30,60,30,SL2,0.202363758,1.477087902
Boosen,2314,3,463195,5804595,48.40942383,4841,68.99660492,73.80382479,16.60842069,9.587754527,60,90,30,SL3,0.085410359,1.493114061
Boosen,2314,4,463195,5804595,48.40942383,4841,68.99660492,73.80382479,16.60842069,9.587754527,90,200,110,SL3,0.085410359,1.493114061
Boosen,2315,1,463515,5805415,63.34207916,6334,57.38959885,76.21827572,18.99414174,4.787582538,0,30,30,SL2,0.857396088,1.377782256
Boosen,2315,2,463515,5805415,63.34207916,6334,57.38959885,75.54253196,18.76891113,5.688556905,30,60,30,SL2,0.242736897,1.470441806
Boosen,2315,3,463515,5805415,63.34207916,6334,57.38959885,72.3240849,19.49853897,8.177376127,60,90,30,SL3,0.241704907,1.466529475
Boosen,2315,4,463515,5805415,63.34207916,6334,57.38959885,72.3240849,19.49853897,8.177376127,90,200,110,SL3,0.241704907,1.466529475
Boosen,2316,1,463525,5805415,67.32128143,6732,57.36773682,76.72145401,19.10628721,4.172258778,0,30,30,SU2,0.947136682,1.365931644
Boosen,2316,2,463525,5805415,67.32128143,6732,57.36773682,75.85790361,19.59625042,4.54584597,30,60,30,SL2,0.24429667,1.471050874
Boosen,2316,3,463525,5805415,67.32128143,6732,57.36773682,72.29620754,21.46248015,6.241312312,60,90,30,SL2,0.084503054,1.493686341
Boosen,2316,4,463525,5805415,67.32128143,6732,57.36773682,72.29620754,21.46248015,6.241312312,90,200,110,SL2,0.084503054,1.493686341
Boosen,2317,1,463535,5805415,61.58242035,6158,57.46255493,76.69842631,19.47741844,3.824155254,0,30,30,SU2,0.946804202,1.366137624
Boosen,2317,2,463535,5805415,61.58242035,6158,57.46255493,76.20921094,19.82259201,3.968197047,30,60,30,SU2,0.258377222,1.469356603
Boosen,2317,3,463535,5805415,61.58242035,6158,57.46255493,73.54720427,22.65094138,3.801854346,60,90,30,SU2,0.099213583,1.493542436
Boosen,2317,4,463535,5805415,61.58242035,6158,57.46255493,73.54720427,22.65094138,3.801854346,90,200,110,SU2,0.099213583,1.493542436
Boosen,2318,1,463545,5805415,53.22219086,5322,57.68867111,83.15414722,13.24858984,3.597262941,0,30,30,SU2,0.906578485,1.377481428
Boosen,2318,2,463545,5805415,53.22219086,5322,57.68867111,78.64613393,17.36970758,3.984158486,30,60,30,SU2,0.24546041,1.473572876
Boosen,2318,3,463545,5805415,53.22219086,5322,57.68867111,79.66603248,16.04834544,4.285622078,60,90,30,SU2,0.142635241,1.491306113
Boosen,2318,4,463545,5805415,53.22219086,5322,57.68867111,79.66603248,16.04834544,4.285622078,90,200,110,SU2,0.142635241,1.491306113
Boosen,2319,1,463555,5805415,42.87465286,4287,57.98586273,85.9222967,10.70012816,3.377575131,0,30,30,SU2,0.835565528,1.39004632
Boosen,2319,2,463555,5805415,42.87465286,4287,57.98586273,84.03802006,12.43743468,3.524545257,30,60,30,SU2,0.26777358,1.474857378
Boosen,2319,3,463555,5805415,42.87465286,4287,57.98586273,86.27675674,10.24762281,3.475620444,60,90,30,SU2,0.162697582,1.494117974
Boosen,2319,4,463555,5805415,42.87465286,4287,57.98586273,86.27675674,10.24762281,3.475620444,90,200,110,SU2,0.162697582,1.494117974
Boosen,2320,1,463565,5805415,38.88168335,3888,58.25167084,82.67186567,13.45933031,3.868804015,0,30,30,SU2,0.759846168,1.397864206
Boosen,2320,2,463565,5805415,38.88168335,3888,58.25167084,81.79042932,14.03160412,4.177966557,30,60,30,SU2,0.242736897,1.476649424
Boosen,2320,3,463565,5805415,38.88168335,3888,58.25167084,81.83114778,13.97059991,4.198252315,60,90,30,SU2,0.241704907,1.47684308
Boosen,2320,4,463565,5805415,38.88168335,3888,58.25167084,81.83114778,13.97059991,4.198252315,90,200,110,SU2,0.241704907,1.47684308
Boosen,2321,1,463575,5805415,38.92339325,3892,58.50060272,82.04797032,14.18224494,3.769784744,0,30,30,SU2,0.754680914,1.398123534
Boosen,2321,2,463575,5805415,38.92339325,3892,58.50060272,78.98642701,17.19239744,3.821175547,30,60,30,SU2,0.266353088,1.470546845
Boosen,2321,3,463575,5805415,38.92339325,3892,58.50060272,79.68344809,16.55287267,3.763679235,60,90,30,SU2,0.169296582,1.48714337
Boosen,2321,4,463575,5805415,38.92339325,3892,58.50060272,79.68344809,16.55287267,3.763679235,90,200,110,SU2,0.169296582,1.48714337
Boosen,2322,1,463585,5805415,35.9716568,3597,58.69805145,84.60067057,11.76734199,3.631987439,0,30,30,SU2,0.766814524,1.398651421
Boosen,2322,2,463585,5805415,35.9716568,3597,58.69805145,79.50157586,16.571132,3.927292145,30,60,30,SU2,0.229151658,1.477015341
Boosen,2322,3,463585,5805415,35.9716568,3597,58.69805145,80.18057586,15.46378159,4.355642544,60,90,30,SU2,0.221799621,1.478590906
Boosen,2322,4,463585,5805415,35.9716568,3597,58.69805145,80.18057586,15.46378159,4.355642544,90,200,110,SU2,0.221799621,1.478590906
Boosen,2323,1,463595,5805415,38.59951782,3860,58.84693146,84.71018732,11.76738246,3.522430224,0,30,30,SU2,0.795091324,1.394718717
Boosen,2323,2,463595,5805415,38.59951782,3860,58.84693146,79.63854318,16.51090577,3.850551047,30,60,30,SU2,0.147754938,1.490650762
Boosen,2323,3,463595,5805415,38.59951782,3860,58.84693146,80.49710496,15.48633052,4.016564527,60,90,30,SU2,0.155140101,1.490077658
Boosen,2323,4,463595,5805415,38.59951782,3860,58.84693146,80.49710496,15.48633052,4.016564527,90,200,110,SU2,0.155140101,1.490077658
Boosen,2324,1,463605,5805415,38.47613525,3848,58.93917084,83.21446863,13.15389286,3.631638509,0,30,30,SU2,0.796567265,1.393150529
Boosen,2324,2,463605,5805415,38.47613525,3848,58.93917084,78.92456883,17.08289417,3.992537003,30,60,30,SU2,0.235891394,1.475375795
Boosen,2324,3,463605,5805415,38.47613525,3848,58.93917084,79.86285222,15.82039359,4.316754188,60,90,30,SU2,0.126514826,1.494163356
Boosen,2324,4,463605,5805415,38.47613525,3848,58.93917084,79.86285222,15.82039359,4.316754188,90,200,110,SU2,0.126514826,1.494163356
Boosen,2325,1,463615,5805415,37.79763794,3780,58.94691849,84.69694401,11.58065609,3.722399894,0,30,30,SU2,0.798804133,1.394069628
Boosen,2325,2,463615,5805415,37.79763794,3780,58.94691849,80.06449412,16.06884694,3.866658943,30,60,30,SU2,0.256766121,1.473020653
Boosen,2325,3,463615,5805415,37.79763794,3780,58.94691849,80.77289365,15.29870854,3.928397815,60,90,30,SU2,0.091509344,1.501057262
Boosen,2325,4,463615,5805415,37.79763794,3780,58.94691849,80.77289365,15.29870854,3.928397815,90,200,110,SU2,0.091509344,1.501057262
Boosen,2326,1,463625,5805415,36.56884766,3657,58.85040665,84.74136307,11.67263459,3.586002332,0,30,30,SU2,0.789010788,1.395589024
Boosen,2326,2,463625,5805415,36.56884766,3657,58.85040665,79.14406419,16.98028637,3.875649435,30,60,30,SU2,0.129280945,1.493302321
Boosen,2326,3,463625,5805415,36.56884766,3657,58.85040665,79.50541048,14.78379661,5.710792909,60,90,30,SL2,0.050596295,1.505995338
Boosen,2326,4,463625,5805415,36.56884766,3657,58.85040665,79.50541048,14.78379661,5.710792909,90,200,110,SL2,0.050596295,1.505995338
Boosen,2327,1,463635,5805415,32.63492203,3263,58.62199783,85.86260577,9.5586602,4.578734031,0,30,30,SL2,0.785011085,1.396627327
Boosen,2327,2,463635,5805415,32.63492203,3263,58.62199783,84.34252971,10.05201744,5.605452855,30,60,30,SL2,0.208670107,1.483721439
Boosen,2327,3,463635,5805415,32.63492203,3263,58.62199783,85.45773285,3.840724129,10.70154302,60,90,30,ST2,0.058571401,1.50722713
Boosen,2327,4,463635,5805415,32.63492203,3263,58.62199783,85.45773285,3.840724129,10.70154302,90,200,110,ST2,0.058571401,1.50722713
Boosen,2328,1,463645,5805415,35.97707367,3598,58.30394745,83.45213209,12.84209116,3.705776754,0,30,30,SU2,0.755672232,1.39923234
Boosen,2328,2,463645,5805415,35.97707367,3598,58.30394745,79.27591342,16.79715634,3.926930248,30,60,30,SU2,0.46196212,1.439639322
Boosen,2328,3,463645,5805415,35.97707367,3598,58.30394745,80.25553772,15.71543539,4.029026891,60,90,30,SU2,0.146700034,1.491270904
Boosen,2328,4,463645,5805415,35.97707367,3598,58.30394745,80.25553772,15.71543539,4.029026891,90,200,110,SU2,0.146700034,1.491270904
Boosen,2329,1,463655,5805415,40.53087616,4053,57.9851265,81.74660996,14.47913644,3.774253602,0,30,30,SU2,0.765077534,1.396350398
Boosen,2329,2,463655,5805415,40.53087616,4053,57.9851265,81.1355613,15.05323817,3.811200533,30,60,30,SU2,0.177411406,1.487032052
Boosen,2329,3,463655,5805415,40.53087616,4053,57.9851265,81.46583306,14.78046271,3.753704221,60,90,30,SU2,0.113681809,1.49800507
Boosen,2329,4,463655,5805415,40.53087616,4053,57.9851265,81.46583306,14.78046271,3.753704221,90,200,110,SU2,0.113681809,1.49800507
Boosen,2330,1,463665,5805415,42.83281708,4283,57.72408676,83.3220577,13.25502535,3.422916949,0,30,30,SU2,0.785364985,1.394966148
Boosen,2330,2,463665,5805415,42.83281708,4283,57.72408676,80.96252858,15.54837981,3.489091606,30,60,30,SU2,0.21939996,1.480112049
Boosen,2330,3,463665,5805415,42.83281708,4283,57.72408676,80.696204,15.72186785,3.581928148,60,90,30,SU2,0.188543239,1.484923387
Boosen,2330,4,463665,5805415,42.83281708,4283,57.72408676,80.696204,15.72186785,3.581928148,90,200,110,SU2,0.188543239,1.484923387
Boosen,2331,1,463675,5805415,44.99739075,4500,57.56148148,83.09532605,13.40133291,3.503341039,0,30,30,SU2,0.748231755,1.400108855
Boosen,2331,2,463675,5805415,44.99739075,4500,57.56148148,80.40374224,16.05636313,3.539894637,30,60,30,SU2,0.141635618,1.492499336
Boosen,2331,3,463675,5805415,44.99739075,4500,57.56148148,79.93565732,16.42961771,3.634724974,60,90,30,SU2,0.072623285,1.503686096
Boosen,2331,4,463675,5805415,44.99739075,4500,57.56148148,79.93565732,16.42961771,3.634724974,90,200,110,SU2,0.072623285,1.503686096
Boosen,2332,1,463685,5805415,45.15909195,4516,57.49044037,81.62141933,14.84518441,3.533396263,0,30,30,SU2,0.721845719,1.402664783
Boosen,2332,2,463685,5805415,45.15909195,4516,57.49044037,80.63176592,15.87894025,3.489293837,30,60,30,SU2,0.285462802,1.469046696
Boosen,2332,3,463685,5805415,45.15909195,4516,57.49044037,80.47979732,16.00257923,3.517623453,60,90,30,SU2,0.226208454,1.478559589
Boosen,2332,4,463685,5805415,45.15909195,4516,57.49044037,80.47979732,16.00257923,3.517623453,90,200,110,SU2,0.226208454,1.478559589
Boosen,2333,1,463695,5805415,43.65317535,4365,57.44438934,81.49590167,14.73015741,3.773940923,0,30,30,SU2,0.76112705,1.396705744
Boosen,2333,2,463695,5805415,43.65317535,4365,57.44438934,81.20257833,15.04261866,3.754803006,30,60,30,SU2,0.108562608,1.498638618
Boosen,2333,3,463695,5805415,43.65317535,4365,57.44438934,82.13519924,14.14849819,3.71630257,60,90,30,SU2,0.041463819,1.510872257
Boosen,2333,4,463695,5805415,43.65317535,4365,57.44438934,82.13519924,14.14849819,3.71630257,90,200,110,SU2,0.041463819,1.510872257
Boosen,2334,1,463705,5805415,42.41822815,4242,57.39870453,81.24893439,14.85058639,3.900479224,0,30,30,SU2,0.804472666,1.390167489
Boosen,2334,2,463705,5805415,42.41822815,4242,57.39870453,81.26725956,14.6264582,4.10628224,30,60,30,SU2,0.234777072,1.477534665
Boosen,2334,3,463705,5805415,42.41822815,4242,57.39870453,82.29469253,13.63041553,4.074891939,60,90,30,SU2,0.135126001,1.494956013
Boosen,2334,4,463705,5805415,42.41822815,4242,57.39870453,82.29469253,13.63041553,4.074891939,90,200,110,SU2,0.135126001,1.494956013
Boosen,2335,1,463715,5805415,48.79713821,4880,57.27056503,80.90780064,15.29955286,3.7926465,0,30,30,SU2,0.903412434,1.375873565
Boosen,2335,2,463715,5805415,48.79713821,4880,57.27056503,80.97368515,15.13136609,3.894948754,30,60,30,SU2,0.242736897,1.476086068
Boosen,2335,3,463715,5805415,48.79713821,4880,57.27056503,81.81103308,14.36570346,3.823263461,60,90,30,SU2,0.241704907,1.477019251
Boosen,2335,4,463715,5805415,48.79713821,4880,57.27056503,81.81103308,14.36570346,3.823263461,90,200,110,SU2,0.241704907,1.477019251
Boosen,2336,1,463725,5805415,55.67967987,5568,57.10189056,80.99868241,15.25682383,3.744493759,0,30,30,SU2,1.03102624,1.358317901
Boosen,2336,2,463725,5805415,55.67967987,5568,57.10189056,80.65023777,15.60670651,3.743055726,30,60,30,SU2,0.368248594,1.455654999
Boosen,2336,3,463725,5805415,55.67967987,5568,57.10189056,81.64784124,14.67942405,3.672734707,60,90,30,SU2,0.184721257,1.486336242
Boosen,2336,4,463725,5805415,55.67967987,5568,57.10189056,81.64784124,14.67942405,3.672734707,90,200,110,SU2,0.184721257,1.486336242
Boosen,2337,1,463735,5805415,56.12915421,5613,56.94976044,81.29499156,14.95008701,3.754921437,0,30,30,SU2,0.935476936,1.371743293
Boosen,2337,2,463735,5805415,56.12915421,5613,56.94976044,79.54135057,16.73352846,3.725120972,30,60,30,SU2,0.463817891,1.43968569
Boosen,2337,3,463735,5805415,56.12915421,5613,56.94976044,80.39394189,15.91730959,3.688748523,60,90,30,SU2,0.129049214,1.4945235
Boosen,2337,4,463735,5805415,56.12915421,5613,56.94976044,80.39394189,15.91730959,3.688748523,90,200,110,SU2,0.129049214,1.4945235
Boosen,2338,1,463745,5805415,55.25821686,5526,56.83974075,81.36501725,14.83214913,3.802833619,0,30,30,SU2,0.794423802,1.39176408
Boosen,2338,2,463745,5805415,55.25821686,5526,56.83974075,79.43815855,16.76052184,3.801319608,30,60,30,SU2,0.352644815,1.457055096
Boosen,2338,3,463745,5805415,55.25821686,5526,56.83974075,80.51321079,15.83125377,3.655535439,60,90,30,SU2,0.298688744,1.46671973
Boosen,2338,4,463745,5805415,55.25821686,5526,56.83974075,80.51321079,15.83125377,3.655535439,90,200,110,SU2,0.298688744,1.46671973
Boosen,2339,1,463755,5805415,59.06871414,5907,56.69639969,80.96650585,15.27297571,3.760518444,0,30,30,SU2,0.779077738,1.393653432
Boosen,2339,2,463755,5805415,59.06871414,5907,56.69639969,81.11487397,15.09988906,3.785236967,30,60,30,SU2,0.318965651,1.463910039
Boosen,2339,3,463755,5805415,59.06871414,5907,56.69639969,82.19590284,14.1919221,3.612175059,60,90,30,SU2,0.207570505,1.483067228
Boosen,2339,4,463755,5805415,59.06871414,5907,56.69639969,82.19590284,14.1919221,3.612175059,90,200,110,SU2,0.207570505,1.483067228
Boosen,2340,1,463765,5805415,59.06711578,5907,56.53673172,78.19992773,18.07592005,3.724152223,0,30,30,SU2,0.795676157,1.38887489
Boosen,2340,2,463765,5805415,59.06711578,5907,56.53673172,77.55704251,18.65995247,3.783005017,30,60,30,SU2,0.273893237,1.468099716
Boosen,2340,3,463765,5805415,59.06711578,5907,56.53673172,75.19816732,21.16528044,3.636552241,60,90,30,SU2,0.271616895,1.466495829
Boosen,2340,4,463765,5805415,59.06711578,5907,56.53673172,75.19816732,21.16528044,3.636552241,90,200,110,SU2,0.271616895,1.466495829
Boosen,2341,1,463775,5805415,60.55337906,6055,56.38592148,78.11113434,18.11383758,3.775028076,0,30,30,SU2,0.791556326,1.389364833
Boosen,2341,2,463775,5805415,60.55337906,6055,56.38592148,77.49787384,18.62579844,3.876327716,30,60,30,SU2,0.138906022,1.490258249
Boosen,2341,3,463775,5805415,60.55337906,6055,56.38592148,74.1611678,21.94463817,3.894194029,60,90,30,SU2,0.048733543,1.502609316
Boosen,2341,4,463775,5805415,60.55337906,6055,56.38592148,74.1611678,21.94463817,3.894194029,90,200,110,SU2,0.048733543,1.502609316
Boosen,2342,1,463785,5805415,59.13245773,5913,56.26240158,78.29708148,17.5639225,4.138996021,0,30,30,SU2,0.773660078,1.391922432
Boosen,2342,2,463785,5805415,59.13245773,5913,56.26240158,77.76761848,18.02912608,4.203255432,30,60,30,SU2,0.169511393,1.485216369
Boosen,2342,3,463785,5805415,59.13245773,5913,56.26240158,74.34025953,20.51473497,5.145005496,60,90,30,SL2,0.107864407,1.492077177
Boosen,2342,4,463785,5805415,59.13245773,5913,56.26240158,74.34025953,20.51473497,5.145005496,90,200,110,SL2,0.107864407,1.492077177
Boosen,2343,1,463795,5805415,60.04212952,6004,56.1476326,77.57050915,17.85212408,4.57736677,0,30,30,SL2,0.767794524,1.391914125
Boosen,2343,2,463795,5805415,60.04212952,6004,56.1476326,76.67410444,18.68090307,4.644992489,30,60,30,SL2,0.200429201,1.478915232
Boosen,2343,3,463795,5805415,60.04212952,6004,56.1476326,72.38838619,21.59013163,6.021482175,60,90,30,SL2,0.077498955,1.495068646
Boosen,2343,4,463795,5805415,60.04212952,6004,56.1476326,72.38838619,21.59013163,6.021482175,90,200,110,SL2,0.077498955,1.495068646
Boosen,2344,1,463805,5805415,60.64302826,6064,56.06627274,74.14021326,20.71669901,5.143087733,0,30,30,SL2,0.818579964,1.381327047
Boosen,2344,2,463805,5805415,60.64302826,6064,56.06627274,73.6318376,20.90151255,5.466649852,30,60,30,SL2,0.234777072,1.47019928
Boosen,2344,3,463805,5805415,60.64302826,6064,56.06627274,72.25762319,20.79209158,6.950285223,60,90,30,SL2,0.135126001,1.484751958
Boosen,2344,4,463805,5805415,60.64302826,6064,56.06627274,72.25762319,20.79209158,6.950285223,90,200,110,SL2,0.135126001,1.484751958
Boosen,2345,1,463815,5805415,61.79792404,6180,56.05119324,76.40734611,18.82022586,4.772428026,0,30,30,SL2,0.8221885,1.382971397
Boosen,2345,2,463815,5805415,61.79792404,6180,56.05119324,75.38665582,19.5185737,5.094770472,30,60,30,SL2,0.218925182,1.474517169
Boosen,2345,3,463815,5805415,61.79792404,6180,56.05119324,69.94218504,22.85481184,7.203003127,60,90,30,SL2,0.113311355,1.486275663
Boosen,2345,4,463815,5805415,61.79792404,6180,56.05119324,69.94218504,22.85481184,7.203003127,90,200,110,SL2,0.113311355,1.486275663
Boosen,2346,1,463825,5805415,55.3669014,5537,56.0907402,77.79034752,17.86821351,4.341438972,0,30,30,SU2,0.926543843,1.369642421
Boosen,2346,2,463825,5805415,55.3669014,5537,56.0907402,77.03219962,18.55216372,4.415636666,30,60,30,SU2,0.212422897,1.477367192
Boosen,2346,3,463825,5805415,55.3669014,5537,56.0907402,72.63121374,21.33974304,6.029043217,60,90,30,SL2,0.155878733,1.48208209
Boosen,2346,4,463825,5805415,55.3669014,5537,56.0907402,72.63121374,21.33974304,6.029043217,90,200,110,SL2,0.155878733,1.48208209
Boosen,2347,1,463835,5805415,56.8036499,5680,56.1794548,77.96326191,17.75164755,4.285090547,0,30,30,SU2,0.951725736,1.366314509
Boosen,2347,2,463835,5805415,56.8036499,5680,56.1794548,77.13987316,18.48633456,4.373792285,30,60,30,SU2,0.232910195,1.474116941
Boosen,2347,3,463835,5805415,56.8036499,5680,56.1794548,72.94257541,21.063909,5.993515585,60,90,30,SL2,0.069636181,1.49690124
Boosen,2347,4,463835,5805415,56.8036499,5680,56.1794548,72.94257541,21.063909,5.993515585,90,200,110,SL2,0.069636181,1.49690124
Boosen,2348,1,463845,5805415,54.93506241,5494,56.29018784,78.35955943,17.53485184,4.105588727,0,30,30,SU2,0.940397437,1.368326705
Boosen,2348,2,463845,5805415,54.93506241,5494,56.29018784,77.78323147,18.0288536,4.187914939,30,60,30,SU2,0.473465502,1.436421938
Boosen,2348,3,463845,5805415,54.93506241,5494,56.29018784,74.21686155,20.61766418,5.16547427,60,90,30,SL2,0.126256884,1.488863727
Boosen,2348,4,463845,5805415,54.93506241,5494,56.29018784,74.21686155,20.61766418,5.16547427,90,200,110,SL2,0.126256884,1.488863727
Boosen,2349,1,463855,5805415,60.42778397,6043,56.41746521,79.13732719,17.01400773,3.848665075,0,30,30,SU2,0.931538454,1.370369765
Boosen,2349,2,463855,5805415,60.42778397,6043,56.41746521,78.82626472,17.26220672,3.911528555,30,60,30,SU2,0.261931034,1.471080545
Boosen,2349,3,463855,5805415,60.42778397,6043,56.41746521,76.34305943,19.82878273,3.828157843,60,90,30,SU2,0.096678039,1.496386259
Boosen,2349,4,463855,5805415,60.42778397,6043,56.41746521,76.34305943,19.82878273,3.828157843,90,200,110,SU2,0.096678039,1.496386259
Boosen,2350,1,463865,5805415,60.149189,6015,56.51477051,80.11435471,16.41673581,3.468909479,0,30,30,SU2,0.86868461,1.380247728
Boosen,2350,2,463865,5805415,60.149189,6015,56.51477051,79.80299936,16.71199312,3.485007518,30,60,30,SU2,0.235891394,1.476400975
Boosen,2350,3,463865,5805415,60.149189,6015,56.51477051,80.08711045,16.5069944,3.405895145,60,90,30,SU2,0.126514826,1.494828537
Boosen,2350,4,463865,5805415,60.149189,6015,56.51477051,80.08711045,16.5069944,3.405895145,90,200,110,SU2,0.126514826,1.494828537
Boosen,2351,1,463875,5805415,59.93500137,5994,56.63891602,80.30779295,16.1349704,3.557236644,0,30,30,SU2,0.853592343,1.382510245
Boosen,2351,2,463875,5805415,59.93500137,5994,56.63891602,79.43759793,16.98340472,3.578997347,30,60,30,SU2,0.184714933,1.484465657
Boosen,2351,3,463875,5805415,59.93500137,5994,56.63891602,79.69091103,16.74244731,3.566641665,60,90,30,SU2,0.08835199,1.500838908
Boosen,2351,4,463875,5805415,59.93500137,5994,56.63891602,79.69091103,16.74244731,3.566641665,90,200,110,SU2,0.08835199,1.500838908
Boosen,2352,1,463885,5805415,57.6124382,5761,56.7959938,78.09240302,18.13474259,3.772854387,0,30,30,SU2,0.893261963,1.374865108
Boosen,2352,2,463885,5805415,57.6124382,5761,56.7959938,77.69877881,18.45711161,3.844109583,30,60,30,SU2,0.090384839,1.498620715
Boosen,2352,3,463885,5805415,57.6124382,5761,56.7959938,75.38362995,20.96118301,3.655187043,60,90,30,SU2,0.0499588,1.503585224
Boosen,2352,4,463885,5805415,57.6124382,5761,56.7959938,75.38362995,20.96118301,3.655187043,90,200,110,SU2,0.0499588,1.503585224
Boosen,2353,1,463895,5805415,57.01564789,5702,56.96678925,81.08858953,15.0789556,3.832454868,0,30,30,SU2,0.890753096,1.377790355
Boosen,2353,2,463895,5805415,57.01564789,5702,56.96678925,81.54802822,14.4021825,4.049789284,30,60,30,SU2,0.297981609,1.467529235
Boosen,2353,3,463895,5805415,57.01564789,5702,56.96678925,81.98203951,14.10930101,3.908659485,60,90,30,SU2,0.086636814,1.502943252
Boosen,2353,4,463895,5805415,57.01564789,5702,56.96678925,81.98203951,14.10930101,3.908659485,90,200,110,SU2,0.086636814,1.502943252
Boosen,2354,1,463905,5805415,52.96789551,5297,57.07417297,81.27818707,14.95663538,3.765177552,0,30,30,SU2,0.989951109,1.364177538
Boosen,2354,2,463905,5805415,52.96789551,5297,57.07417297,79.59709262,16.63496674,3.767940641,30,60,30,SU2,0.301980983,1.465334635
Boosen,2354,3,463905,5805415,52.96789551,5297,57.07417297,80.50458904,15.84640626,3.649004708,60,90,30,SU2,0.19000851,1.484479739
Boosen,2354,4,463905,5805415,52.96789551,5297,57.07417297,80.50458904,15.84640626,3.649004708,90,200,110,SU2,0.19000851,1.484479739
Boosen,2355,1,463915,5805415,53.19898987,5320,57.08027267,81.05323987,14.84374625,4.10301388,0,30,30,SU2,1.043687747,1.356456171
Boosen,2355,2,463915,5805415,53.19898987,5320,57.08027267,80.68387852,14.90584889,4.410272585,30,60,30,SU2,0.463817891,1.440324392
Boosen,2355,3,463915,5805415,53.19898987,5320,57.08027267,81.52022241,14.18959621,4.290181385,60,90,30,SU2,0.129049214,1.495191319
Boosen,2355,4,463915,5805415,53.19898987,5320,57.08027267,81.52022241,14.18959621,4.290181385,90,200,110,SU2,0.129049214,1.495191319
Boosen,2356,1,463925,5805415,52.25624466,5226,56.97552109,80.61723078,15.50256504,3.880204185,0,30,30,SU2,0.9453413,1.369716366
Boosen,2356,2,463925,5805415,52.25624466,5226,56.97552109,80.94223109,14.89170278,4.16606613,30,60,30,SU2,0.447789429,1.443170213
